station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40390,Forest Park,7/1/2013,3932.8,2321.5,1864.6,105131
41030,Polk,7/1/2013,3338.7,966,761.6,81123
40830,18th,7/1/2013,1877.3,1445,1090.2,52531
40210,Damen-Cermak,7/1/2013,1430,940.5,725.4,38850
40740,Western-Cermak,7/1/2013,1171,809.8,652.6,32263
40440,California-Cermak,7/1/2013,1468.9,898.3,785,39833
41040,Kedzie-Cermak,7/1/2013,1107.1,758.5,626.4,30522
40780,Central Park,7/1/2013,1325.5,901,693.6,36234
40150,Pulaski-Cermak,7/1/2013,1236.5,834.5,720.8,34145
40600,Kostner,7/1/2013,462.3,337.8,258.2,12813
40420,Cicero-Cermak,7/1/2013,1409.7,1099.5,922.8,40026
40580,54th/Cermak,7/1/2013,2281.5,1455.3,1217,62100
40020,Harlem-Lake,7/1/2013,4082.7,2826.5,2074.6,111499
41350,Oak Park-Lake,7/1/2013,1678.8,1062.3,815.2,45259
40610,Ridgeland,7/1/2013,1385.2,746.3,543.6,36177
41260,Austin-Lake,7/1/2013,2018.5,1342,1033.8,54943
40280,Central-Lake,7/1/2013,2275.8,1586,1292.8,62875
40700,Laramie,7/1/2013,1389.2,1058.3,769.4,38642
40480,Cicero-Lake,7/1/2013,1377,1167.8,883.4,39381
40030,Pulaski-Lake,7/1/2013,1876.2,1331.5,1104.2,52124
41670,Conservatory,7/1/2013,925.7,656.8,583.8,25911
41070,Kedzie-Lake,7/1/2013,1612.9,1289.3,1111.6,46198
41360,California-Lake,7/1/2013,1105.5,688.3,592.6,30036
40170,Ashland-Lake,7/1/2013,2651.8,2923.3,2274.2,81403
41510,Morgan-Lake,7/1/2013,2129.8,1262.8,965,56731
41160,Clinton-Lake,7/1/2013,4391.5,1599.5,1271.2,109368
41120,35-Bronzeville-IIT,7/1/2013,5566.3,5097.8,4210.2,163900
40300,Indiana,7/1/2013,1390.2,858,722.2,37628
41270,43rd,7/1/2013,1557.9,1089.5,873,42997
41080,47th-South Elevated,7/1/2013,2251.9,1726.5,1345.8,63177
40130,51st,7/1/2013,1614.3,1390,1011.4,46131
40510,Garfield-South Elevated,7/1/2013,14462.5,10595.8,8432,402719
41140,King Drive,7/1/2013,1096.7,784.8,629.6,30414
40720,East 63rd-Cottage Grove,7/1/2013,2307.3,1588.3,1267.6,63452
40940,Halsted/63rd,7/1/2013,2139.2,1529.5,1174,59050
40290,Ashland/63rd,7/1/2013,3337.6,2373,1972.6,92782
41290,Kimball,7/1/2013,2960.9,1328.3,1276.2,76834
41180,Kedzie-Brown,7/1/2013,2778.1,2821.8,2004.8,82430
40870,Francisco,7/1/2013,1608.7,972.8,698,42772
41010,Rockwell,7/1/2013,1843.8,1125.5,791.4,49023
41480,Western-Brown,7/1/2013,4296.2,3359,2366.4,119785
40090,Damen-Brown,7/1/2013,2473,1724,1125,66927
41500,Montrose-Brown,7/1/2013,2857.6,2040,1269.8,77377
41460,Irving Park-Brown,7/1/2013,3011.4,1851.3,1264.2,79976
41440,Addison-Brown,7/1/2013,2322.7,1452.8,988.2,61851
41310,Paulina,7/1/2013,2860.2,2385.5,1512.6,80029
40360,Southport,7/1/2013,3380,2490.3,1643.6,92540
41210,Wellington,7/1/2013,3027.6,1745,1155.2,79363
40530,Diversey,7/1/2013,5840.9,4017.8,2753.8,158339
40660,Armitage,7/1/2013,4049.9,2729.3,1839.8,109214
40800,Sedgwick,7/1/2013,4214.1,3604,2586.6,120060
40710,Chicago/Franklin,7/1/2013,6901.6,3352,2129,175888
40460,Merchandise Mart,7/1/2013,7081.1,2226.8,1368.2,171533
40930,Midway Airport,7/1/2013,8948.1,5204,5128.4,243316
40960,Pulaski-Orange,7/1/2013,4948.5,2639.8,2157.2,130213
41150,Kedzie-Midway,7/1/2013,3436.1,1901.5,1591.6,91159
40310,Western-Orange,7/1/2013,3799.4,2212.8,1740.2,101139
40120,35th/Archer,7/1/2013,3000,1689.8,1382.4,79670
41060,Ashland-Orange,7/1/2013,1750,1189.8,944.8,47984
41130,Halsted-Orange,7/1/2013,2925.4,1639.3,1272.8,77280
40730,Washington/Wells,7/1/2013,7727.9,1365.3,941.4,180181
40040,Quincy/Wells,7/1/2013,8505.3,2475,1950.6,206769
40160,LaSalle/Van Buren,7/1/2013,2982.9,631.8,444.6,70374
40850,Library,7/1/2013,4025.9,2476.5,1919.4,108073
40680,Adams/Wabash,7/1/2013,7596.2,5145.8,4010.8,207753
40640,Madison/Wabash,7/1/2013,7681.9,4601.8,3479,204804
40200,Randolph/Wabash,7/1/2013,7962.9,4561.8,3734.4,212102
40260,State/Lake,7/1/2013,10054.3,7109.5,6018.4,279725
40380,Clark/Lake,7/1/2013,20367,7564,6415.8,510409
40900,Howard,8/1/2013,6292.4,4809.2,3718.8,177354
41190,Jarvis,8/1/2013,1636.7,1513.8,1169,48252
40100,Morse,8/1/2013,4791.3,4270.8,3443,140534
41300,Loyola,8/1/2013,4983,4503.4,3317.8,145414
40760,Granville,8/1/2013,3891.9,3233.4,2582.3,112118
40880,Thorndale,8/1/2013,2853.8,2404,1867,82271
41380,Bryn Mawr,8/1/2013,5027.3,4083.6,3309,144255
40340,Berwyn,8/1/2013,3197,2682,2123.5,92238
41200,Argyle,8/1/2013,3030.4,2561,2104.3,87890
40770,Lawrence,8/1/2013,3149.4,2602.6,2259.5,91338
40540,Wilson,8/1/2013,5865.1,4669.4,3388.3,165933
40080,Sheridan,8/1/2013,5457.3,4592.8,3506.8,157052
41420,Addison-North Main,8/1/2013,10203.5,13338,10580.3,333488
41320,Belmont-North Main,8/1/2013,12480.6,12057.2,10088.8,375214
41220,Fullerton,8/1/2013,10358.4,8764.4,7103.5,300120
40650,North/Clybourn,8/1/2013,5589.7,5196,4070,165233
40630,Clark/Division,8/1/2013,7655.2,7875.4,6353,233204
41450,Chicago/State,8/1/2013,15682.3,14526.4,11256.3,462668
40330,Grand/State,8/1/2013,12110.9,13538,10369.5,375607
41660,Lake/State,8/1/2013,18067.7,12867.4,9252.8,498837
41090,Monroe/State,8/1/2013,9835.9,5431,4144.5,260123
40560,Jackson/State,8/1/2013,9299.3,5564.2,4593,250777
41490,Harrison,8/1/2013,3366.7,3812.2,2935.5,104870
41400,Roosevelt,8/1/2013,12903.8,11916.4,9351,380869
41000,Cermak-Chinatown,8/1/2013,0,0,0,0
40190,Sox-35th-Dan Ryan,8/1/2013,0,0,0,0
41230,47th-Dan Ryan,8/1/2013,0,0,0,0
41170,Garfield-Dan Ryan,8/1/2013,0,0,0,0
40910,63rd-Dan Ryan,8/1/2013,0,0,0,0
40990,69th,8/1/2013,0,0,0,0
40240,79th,8/1/2013,0,0,0,0
41430,87th,8/1/2013,0,0,0,0
40450,95th/Dan Ryan,8/1/2013,0,0,0,0
41050,Linden,8/1/2013,1055.9,802.8,662,29892
41250,Central-Evanston,8/1/2013,867.1,449.2,346.8,22709
40400,Noyes,8/1/2013,746.8,446.8,346.3,20049
40520,Foster,8/1/2013,783.2,521.6,399.3,21435
40050,Davis,8/1/2013,3779.4,2788.4,2045.3,105270
40690,Dempster,8/1/2013,852.9,726.8,570.3,24678
40270,Main,8/1/2013,1161.4,912.8,649.8,32713
40840,South Boulevard,8/1/2013,808.9,451.4,339,21409
40140,Dempster-Skokie,8/1/2013,2409.8,1646.4,1325.3,66549
41680,Oakton-Skokie,8/1/2013,989.8,606.4,441.3,26573
40890,O'Hare Airport,8/1/2013,11155.5,9305.2,10248.5,332940
40820,Rosemont,8/1/2013,7003.3,5667.8,4157.5,199041
40230,Cumberland,8/1/2013,5026.2,3522.2,2464.3,138045
40750,Harlem-O'Hare,8/1/2013,3088.5,1752.8,1310.5,81954
41280,Jefferson Park,8/1/2013,7023.5,4260,3211,188661
41330,Montrose-O'Hare,8/1/2013,2483.8,1414.2,1057.8,65945
40550,Irving Park-O'Hare,8/1/2013,4531.9,2836.2,2250.8,122885
41240,Addison-O'Hare,8/1/2013,3011.2,1733,1370,80391
40060,Belmont-O'Hare,8/1/2013,5465.1,3489.2,2921.5,149364
41020,Logan Square,8/1/2013,6957,4748,3732.5,191724
40570,California/Milwaukee,8/1/2013,4897.1,3428.2,2531.8,135005
40670,Western/Milwaukee,8/1/2013,5015,3149.4,2471.5,135962
40590,Damen/Milwaukee,8/1/2013,6910.8,5619,4686.5,198878
40320,Division/Milwaukee,8/1/2013,5897.1,3889.8,3134.8,161724
41410,Chicago/Milwaukee,8/1/2013,4291.1,2462,1977.3,114624
40490,Grand/Milwaukee,8/1/2013,2648.8,1701.4,1396,72364
40370,Washington/Dearborn,8/1/2013,11089.6,6366,4766,294865
40790,Monroe/Dearborn,8/1/2013,7382,2863.2,2566.8,186987
40070,Jackson/Dearborn,8/1/2013,8235.8,4592.6,4124,220646
41340,LaSalle,8/1/2013,2760.9,1607,1385.3,74315
40430,Clinton-Forest Park,8/1/2013,3459.2,1618,1439,89949
40350,UIC-Halsted,8/1/2013,4654.4,2377.8,1880.3,121806
40470,Racine,8/1/2013,2171.7,1450.2,1111.8,59476
40810,Medical Center,8/1/2013,3428.8,1179.6,882.3,84860
40220,Western-Forest Park,8/1/2013,1610,1299.4,990.8,45880
40250,Kedzie-Homan-Forest Park,8/1/2013,2241.5,1571.2,1273.5,62263
40920,Pulaski-Forest Park,8/1/2013,1900.6,1504,1326.3,54638
40970,Cicero-Forest Park,8/1/2013,1396.1,1029.4,805,39081
40010,Austin-Forest Park,8/1/2013,2050.6,1149.4,915.3,54521
40180,Oak Park-Forest Park,8/1/2013,1884.7,948.6,716.3,49071
40980,Harlem-Forest Park,8/1/2013,1179.9,776,604.8,32256
40390,Forest Park,8/1/2013,3945.2,2084.8,1669.5,103896
41030,Polk,8/1/2013,3348,1083.4,786,82217
40830,18th,8/1/2013,1898,1397.2,1094.8,53121
40210,Damen-Cermak,8/1/2013,1481.8,895.6,689,39834
40740,Western-Cermak,8/1/2013,1196.2,805,647.8,32932
40440,California-Cermak,8/1/2013,1493.2,903.4,770,40447
41040,Kedzie-Cermak,8/1/2013,1132.2,749.8,571,30942
40780,Central Park,8/1/2013,1330.9,885.6,665.8,36371
40150,Pulaski-Cermak,8/1/2013,1243.1,855,696.3,34409
40600,Kostner,8/1/2013,477.4,325.4,245.5,13112
40420,Cicero-Cermak,8/1/2013,1407.5,1067.6,854.5,39722
40580,54th/Cermak,8/1/2013,2209.1,1353.4,1041,59531
40020,Harlem-Lake,8/1/2013,4210,3001.2,2120.5,116108
41350,Oak Park-Lake,8/1/2013,1674.2,1060.4,858.3,45568
40610,Ridgeland,8/1/2013,1402.8,704.8,520.3,36467
41260,Austin-Lake,8/1/2013,2060.9,1273,954.8,55523
40280,Central-Lake,8/1/2013,2280.5,1621.8,1302.5,63491
40700,Laramie,8/1/2013,1483.4,1054.2,786,41050
40480,Cicero-Lake,8/1/2013,1474.6,1108,878.8,41496
40030,Pulaski-Lake,8/1/2013,1910.1,1428,1112.3,53611
41670,Conservatory,8/1/2013,880.9,709,569,25200
41070,Kedzie-Lake,8/1/2013,1656,1271,940,46546
41360,California-Lake,8/1/2013,1095.3,727,570.3,30012
40170,Ashland-Lake,8/1/2013,2595.5,2179.8,1081,72324
41510,Morgan-Lake,8/1/2013,2069.9,1236.8,876,55226
41160,Clinton-Lake,8/1/2013,4392.6,1611.8,1232.3,109625
41120,35-Bronzeville-IIT,8/1/2013,6387.5,4609.8,3757.3,178602
40300,Indiana,8/1/2013,1431.6,939.6,746.8,39181
41270,43rd,8/1/2013,1634,1220.4,853,45461
41080,47th-South Elevated,8/1/2013,2347.1,1860.8,1348.5,66334
40130,51st,8/1/2013,1664.6,1473.2,1002.8,47999
40510,Garfield-South Elevated,8/1/2013,15715.5,11177.6,8542.3,435799
41140,King Drive,8/1/2013,1125.2,855,627.8,31541
40720,East 63rd-Cottage Grove,8/1/2013,2341.9,1658.6,1274.8,64914
40940,Halsted/63rd,8/1/2013,2266.1,1608.4,1151.5,62503
40290,Ashland/63rd,8/1/2013,3437.5,2447.8,1909.5,95501
41290,Kimball,8/1/2013,3989.5,2922.8,2077,110691
41180,Kedzie-Brown,8/1/2013,2121.1,1695.2,1240.3,60101
40870,Francisco,8/1/2013,1617.2,957.4,655.8,42988
41010,Rockwell,8/1/2013,1830.9,1158.2,829.3,49388
41480,Western-Brown,8/1/2013,4286.5,3119,2268.5,118972
40090,Damen-Brown,8/1/2013,2513.5,1628.4,1129,67955
41500,Montrose-Brown,8/1/2013,2861.9,1927.6,1312.8,77851
41460,Irving Park-Brown,8/1/2013,3065.6,1911.4,1359,82436
41440,Addison-Brown,8/1/2013,2406.8,1507.4,1059.8,64725
41310,Paulina,8/1/2013,2850.3,2064.2,1490.5,78990
40360,Southport,8/1/2013,3395.6,2504.4,1740.3,94187
41210,Wellington,8/1/2013,3032.9,1823.4,1202.8,80651
40530,Diversey,8/1/2013,5879.4,4111.8,2935.3,161647
40660,Armitage,8/1/2013,4158.2,2809.2,2106.3,113951
40800,Sedgwick,8/1/2013,4125.2,3557.4,2834.3,119878
40710,Chicago/Franklin,8/1/2013,6859.7,3139.8,2115,175073
40460,Merchandise Mart,8/1/2013,6879.4,2116,1405,167547
40930,Midway Airport,8/1/2013,9517.9,5341.6,5043.8,256277
40960,Pulaski-Orange,8/1/2013,4982.5,2548.2,1965.8,130220
41150,Kedzie-Midway,8/1/2013,3492.4,1977.8,1495.5,92704
40310,Western-Orange,8/1/2013,3834.6,2120.4,1638.8,101518
40120,35th/Archer,8/1/2013,3106.4,1747.8,1339.3,82437
41060,Ashland-Orange,8/1/2013,1782.9,1149.6,868,48443
41130,Halsted-Orange,8/1/2013,3024.5,1677,1276.3,80030
40730,Washington/Wells,8/1/2013,7724.7,1472.4,1059.8,181544
40040,Quincy/Wells,8/1/2013,8368.3,2340.8,1797,202995
40160,LaSalle/Van Buren,8/1/2013,2929.6,681.8,494.5,69839
40850,Library,8/1/2013,3959.5,2695.6,2210.5,109429
40680,Adams/Wabash,8/1/2013,7135.5,4598,3933.8,195705
40640,Madison/Wabash,8/1/2013,7526.1,4453,3331.8,201166
40200,Randolph/Wabash,8/1/2013,7732.8,4491,3208.8,205411
40260,State/Lake,8/1/2013,10195.2,6531.8,5323.3,278246
40380,Clark/Lake,8/1/2013,20236.5,7390.2,6403.3,507768
40900,Howard,9/1/2013,6738.5,4827.3,3485.2,174991
41190,Jarvis,9/1/2013,1749.4,1543,1167.6,48167
40100,Morse,9/1/2013,4952.6,3905.1,3035.9,132888
41300,Loyola,9/1/2013,6787,6128.8,3949.3,183950
40760,Granville,9/1/2013,4556.2,4064.2,2782.2,124073
40880,Thorndale,9/1/2013,3354.2,2481.1,1729.4,87385
41380,Bryn Mawr,9/1/2013,5291.5,3968,2865.2,138893
40340,Berwyn,9/1/2013,3632.4,2787.8,2046,96075
41200,Argyle,9/1/2013,3118.8,2615.7,1981.9,84730
40770,Lawrence,9/1/2013,3541.1,2822.7,1913.7,93595
40540,Wilson,9/1/2013,7285.1,4848.6,3099.8,183695
40080,Sheridan,9/1/2013,5960.1,4686.2,3309.9,157806
41420,Addison-North Main,9/1/2013,8732.9,10880.7,9320.6,274104
41320,Belmont-North Main,9/1/2013,13601.7,12908.1,9102.5,378282
41220,Fullerton,9/1/2013,15326.7,11500.4,7588.9,398068
40650,North/Clybourn,9/1/2013,5983.7,5368.2,3719.2,163461
40630,Clark/Division,9/1/2013,7946.3,7597.6,5439.7,221955
41450,Chicago/State,9/1/2013,15718.2,14382.3,10492.9,434851
40330,Grand/State,9/1/2013,11162.7,12300.7,9426.8,329018
41660,Lake/State,9/1/2013,18301.6,12291.6,9090,469739
41090,Monroe/State,9/1/2013,10707.6,5492.7,3884.1,259428
40560,Jackson/State,9/1/2013,11776.8,4978.5,3396.2,275827
41490,Harrison,9/1/2013,4789.4,4220.8,2624.2,128416
41400,Roosevelt,9/1/2013,14103,13067.8,10170.2,395352
41050,Linden,9/1/2013,953.4,641.1,502.2,24645
41250,Central-Evanston,9/1/2013,863.2,1404.2,324.5,24828
40400,Noyes,9/1/2013,735.2,506.2,313.6,18610
40520,Foster,9/1/2013,808.4,573.9,380,20745
40050,Davis,9/1/2013,3814.6,2978,1928.2,99774
40690,Dempster,9/1/2013,889.3,784.4,553.1,24242
40270,Main,9/1/2013,1235.2,993.9,608.7,32331
40840,South Boulevard,9/1/2013,843.9,489.4,321.4,20764
40140,Dempster-Skokie,9/1/2013,2484.3,1333,1079.2,61493
41680,Oakton-Skokie,9/1/2013,1095.4,522,390.9,26341
40890,O'Hare Airport,9/1/2013,10402.3,8249,10066.5,301440
40820,Rosemont,9/1/2013,6804,4515.6,3490.2,175083
40230,Cumberland,9/1/2013,5076.3,2916.9,1999.3,125189
40750,Harlem-O'Hare,9/1/2013,3317.9,1614.2,1123.7,79557
41280,Jefferson Park,9/1/2013,7419.6,4040.2,3165.4,183545
41330,Montrose-O'Hare,9/1/2013,2717.6,1390.7,991.7,65866
40550,Irving Park-O'Hare,9/1/2013,4819.5,2760.3,2207.9,120678
41240,Addison-O'Hare,9/1/2013,3219.3,1620.2,1209.2,78121
40060,Belmont-O'Hare,9/1/2013,5738.6,3501.8,2670,144801
41020,Logan Square,9/1/2013,7304.3,4587.5,3470.8,185260
40570,California/Milwaukee,9/1/2013,5332.7,3774.8,2780.5,138437
40670,Western/Milwaukee,9/1/2013,5354.6,3067.8,2361.6,133533
40590,Damen/Milwaukee,9/1/2013,6988.3,5640.8,4314.2,188214
40320,Division/Milwaukee,9/1/2013,6453.6,4471.7,3356.8,167100
41410,Chicago/Milwaukee,9/1/2013,4682.3,2402.1,1807.8,114102
40490,Grand/Milwaukee,9/1/2013,2521.2,1603.4,1158.4,63788
40370,Washington/Dearborn,9/1/2013,11160.4,6112.2,4561.2,275025
40790,Monroe/Dearborn,9/1/2013,7671.2,2617.4,2149.7,176793
40070,Jackson/Dearborn,9/1/2013,9046.2,3865.7,2888.2,213717
41340,LaSalle,9/1/2013,3581.5,1656.3,1283.3,85956
40430,Clinton-Forest Park,9/1/2013,3499.8,1554.8,1405.8,84649
40350,UIC-Halsted,9/1/2013,7337.6,2763,1835.4,168815
40470,Racine,9/1/2013,2783.4,1543,1029.1,68015
40810,Medical Center,9/1/2013,4306.3,1388.2,895.6,97052
40220,Western-Forest Park,9/1/2013,1863.6,1268.6,931,47933
40250,Kedzie-Homan-Forest Park,9/1/2013,2489.9,1584.9,1261.8,63707
40920,Pulaski-Forest Park,9/1/2013,1955.7,1571.6,1250.9,52905
40970,Cicero-Forest Park,9/1/2013,1548.2,958.6,778.9,39471
40010,Austin-Forest Park,9/1/2013,2416.8,1216,881.9,58492
40180,Oak Park-Forest Park,9/1/2013,2020.1,900,572.1,47435
40980,Harlem-Forest Park,9/1/2013,1184.4,771.6,557.1,30116
40390,Forest Park,9/1/2013,4034.9,2023.2,1527.6,97956
41030,Polk,9/1/2013,3728.6,1061.6,731.9,83209
40830,18th,9/1/2013,2034.3,1417.2,1012.6,52430
40210,Damen-Cermak,9/1/2013,1616.6,983.7,661.9,40238
40740,Western-Cermak,9/1/2013,1308.1,816.3,614.2,33111
40440,California-Cermak,9/1/2013,1594.4,976.4,712.8,40070
41040,Kedzie-Cermak,9/1/2013,1229.5,757.6,579.6,31098
40780,Central Park,9/1/2013,1456,870.6,659.9,36562
40150,Pulaski-Cermak,9/1/2013,1316.7,861.1,649.2,33675
40600,Kostner,9/1/2013,554,305,254.7,13827
40420,Cicero-Cermak,9/1/2013,1382.9,992.2,786.3,36343
40580,54th/Cermak,9/1/2013,2326.3,1320.2,970.4,57630
40020,Harlem-Lake,9/1/2013,4290.3,2807.1,1878.9,108309
41350,Oak Park-Lake,9/1/2013,1744.3,998.9,709.3,43138
40610,Ridgeland,9/1/2013,1476.1,639.6,433.6,34683
41260,Austin-Lake,9/1/2013,2163.1,1321.2,918.1,54055
40280,Central-Lake,9/1/2013,2443.7,1446,1186.3,61777
40700,Laramie,9/1/2013,1606.9,1093.4,763.9,41096
40480,Cicero-Lake,9/1/2013,1559.2,1121.7,841,40716
40030,Pulaski-Lake,9/1/2013,1922.5,1290.4,1003.6,49634
41670,Conservatory,9/1/2013,1011.9,630.3,490.8,25704
41070,Kedzie-Lake,9/1/2013,2054.8,1397.4,1104.5,53313
41360,California-Lake,9/1/2013,1224.8,754.1,569,30925
40170,Ashland-Lake,9/1/2013,2640.8,1554.8,1479.6,67913
41510,Morgan-Lake,9/1/2013,2089.5,1222,879.1,51952
41160,Clinton-Lake,9/1/2013,4509.4,1638,1150.1,103640
41120,35-Bronzeville-IIT,9/1/2013,6778.3,5042.1,3107.7,174381
40300,Indiana,9/1/2013,1651.3,1250.8,715.7,42324
41270,43rd,9/1/2013,1777,1103,827.5,44917
41080,47th-South Elevated,9/1/2013,2478.2,1723.7,1279.4,64135
40130,51st,9/1/2013,1821.4,1342.3,1059.8,48155
40510,Garfield-South Elevated,9/1/2013,16316.3,10313.8,7710.7,413846
41140,King Drive,9/1/2013,1170.4,782.4,623.9,30281
40720,East 63rd-Cottage Grove,9/1/2013,2458.6,1545,1274.4,62998
40940,Halsted/63rd,9/1/2013,2708.4,1625,1144.1,67533
40290,Ashland/63rd,9/1/2013,3741.5,2385.8,1829.5,95350
41290,Kimball,9/1/2013,4562.7,3008.1,1984.1,115190
41180,Kedzie-Brown,9/1/2013,2295.3,1743.3,1235.6,60292
40870,Francisco,9/1/2013,1684.1,982.2,616.4,41308
41010,Rockwell,9/1/2013,1951.4,1122.8,737.7,47946
41480,Western-Brown,9/1/2013,4496,3897.1,2239.4,118945
40090,Damen-Brown,9/1/2013,2749,1655.3,1040.6,67844
41500,Montrose-Brown,9/1/2013,3021.6,1903.2,1201.2,75252
41460,Irving Park-Brown,9/1/2013,3317.1,1997.4,1212.5,81607
41440,Addison-Brown,9/1/2013,2745,1546.3,896.1,66461
41310,Paulina,9/1/2013,2954.2,2083.4,1184.8,74527
40360,Southport,9/1/2013,3469.5,2755.8,1687.3,90537
41210,Wellington,9/1/2013,3219.4,1924.7,1128.9,78861
40530,Diversey,9/1/2013,6106.6,4116.6,2528,153766
40660,Armitage,9/1/2013,4718.9,2763.8,1715.7,115727
40800,Sedgwick,9/1/2013,4238.4,3520.6,2119.4,111567
40710,Chicago/Franklin,9/1/2013,7121.3,3279.8,2089.1,168080
40460,Merchandise Mart,9/1/2013,7039.3,1993.9,945.3,154433
40930,Midway Airport,9/1/2013,9894.5,5015.3,4587.2,245475
40960,Pulaski-Orange,9/1/2013,5776.6,2535.5,1718.2,135984
41150,Kedzie-Midway,9/1/2013,3834.7,2066.1,1394.6,93326
40310,Western-Orange,9/1/2013,4295.1,2184.4,1554.5,103967
40120,35th/Archer,9/1/2013,3530.8,1813.9,1242.9,85328
41060,Ashland-Orange,9/1/2013,1961.1,1194.7,834.5,49007
41130,Halsted-Orange,9/1/2013,3663.3,1740.8,1195.7,87404
40730,Washington/Wells,9/1/2013,8058.4,1546.8,975,173205
40040,Quincy/Wells,9/1/2013,8442.9,2083.9,1813.2,188072
40160,LaSalle/Van Buren,9/1/2013,3080.8,675.2,437.4,66940
40850,Library,9/1/2013,4740.6,2312.7,1598.6,113654
40680,Adams/Wabash,9/1/2013,7773.8,3677.8,2600.5,185790
40640,Madison/Wabash,9/1/2013,7632.3,4038.4,2713.6,185082
40200,Randolph/Wabash,9/1/2013,7695.3,4245.4,3023.2,189027
40260,State/Lake,9/1/2013,11153.6,6534,5013.1,279287
40380,Clark/Lake,9/1/2013,20159.8,7060.8,5912.6,466915
40900,Howard,10/1/2013,6634.9,4796,3619,186262
41190,Jarvis,10/1/2013,1747.8,1565.5,1215,51321
40100,Morse,10/1/2013,4541.9,3575,2853.8,130178
41300,Loyola,10/1/2013,7034.2,5869,4173.5,201957
40760,Granville,10/1/2013,4674.9,4023,2924.5,135312
40880,Thorndale,10/1/2013,3426.3,2378,1765.8,95380
41380,Bryn Mawr,10/1/2013,5321.8,3765.3,3082.3,149792
40340,Berwyn,10/1/2013,3471.4,2677.3,2150.5,99153
41200,Argyle,10/1/2013,3154.5,2674.3,2200.8,92054
40770,Lawrence,10/1/2013,3616.9,2959.3,2430.3,104747
40540,Wilson,10/1/2013,7206,4699.8,3192.8,197307
40080,Sheridan,10/1/2013,6035.5,4559,3501.5,171058
41420,Addison-North Main,10/1/2013,7311.8,7382.8,6701.8,224509
41320,Belmont-North Main,10/1/2013,14036.6,12361.5,10201.5,413093
41220,Fullerton,10/1/2013,16476.5,11414.5,8949.5,460415
40650,North/Clybourn,10/1/2013,6114,5222.3,4249,178507
40630,Clark/Division,10/1/2013,8108.8,7222.3,6527.5,241502
41450,Chicago/State,10/1/2013,16015.8,14876.8,11542.5,474041
40330,Grand/State,10/1/2013,10965.8,11815,10158.3,340106
41660,Lake/State,10/1/2013,19190.7,12758.5,9864.3,531878
41090,Monroe/State,10/1/2013,10347,5001.8,4047.5,274177
40560,Jackson/State,10/1/2013,12408.6,4744.5,5347.8,325767
41490,Harrison,10/1/2013,5071.8,4081.3,3714,147833
41400,Roosevelt,10/1/2013,12896,10954.5,10418,382097
41000,Cermak-Chinatown,10/1/2013,1338.1,1119,1491.5,41218
40190,Sox-35th-Dan Ryan,10/1/2013,1545.9,652.8,959.8,42005
41230,47th-Dan Ryan,10/1/2013,935.7,421.5,609,25643
41170,Garfield-Dan Ryan,10/1/2013,1294.3,688,881.5,36047
40910,63rd-Dan Ryan,10/1/2013,1145,531,725,31358
40990,69th,10/1/2013,1806.6,869.5,1199,49826
40240,79th,10/1/2013,2455.1,1115,1641.3,67492
41430,87th,10/1/2013,1550.1,741.5,1023.3,42712
40450,95th/Dan Ryan,10/1/2013,4378.4,1691.8,2575,117770
41050,Linden,10/1/2013,908.5,663,375.3,25049
41250,Central-Evanston,10/1/2013,854.5,1907,416.5,28948
40400,Noyes,10/1/2013,853.5,902.8,431.3,24967
40520,Foster,10/1/2013,957.3,721,475.3,26803
40050,Davis,10/1/2013,3962.5,3377.3,2325.5,113949
40690,Dempster,10/1/2013,919.1,856.3,605.8,26987
40270,Main,10/1/2013,1255.3,937.8,628.5,35136
40840,South Boulevard,10/1/2013,851.8,518.8,329,22983
40140,Dempster-Skokie,10/1/2013,2399.7,1113.3,898.5,63240
41680,Oakton-Skokie,10/1/2013,1096.7,521.8,361.3,28755
40890,O'Hare Airport,10/1/2013,10473.4,8740.5,10036.5,315997
40820,Rosemont,10/1/2013,6789,4401.3,3523,187843
40230,Cumberland,10/1/2013,4959.6,2448.3,2118.8,132339
40750,Harlem-O'Hare,10/1/2013,3337.6,1556.3,1176.5,87695
41280,Jefferson Park,10/1/2013,7317.6,3885.8,3068.3,196120
41330,Montrose-O'Hare,10/1/2013,2736.5,1419.3,1056,72841
40550,Irving Park-O'Hare,10/1/2013,4810.4,2744,2205.5,130437
41240,Addison-O'Hare,10/1/2013,3186.9,1466.3,1098.5,83558
40060,Belmont-O'Hare,10/1/2013,5768.8,3507.8,2730.5,157635
41020,Logan Square,10/1/2013,7385.3,4519,3611.5,202384
40570,California/Milwaukee,10/1/2013,5363.9,3487.3,2530.3,147439
40670,Western/Milwaukee,10/1/2013,5372.6,2952.3,2411,145023
40590,Damen/Milwaukee,10/1/2013,6981.7,5498.8,4334.5,199911
40320,Division/Milwaukee,10/1/2013,6551.8,3854.3,3029.8,178227
41410,Chicago/Milwaukee,10/1/2013,4755.1,2419,1884.3,126581
40490,Grand/Milwaukee,10/1/2013,2638,1527,1231.3,71706
40370,Washington/Dearborn,10/1/2013,11370.3,6247.5,4941.5,306273
40790,Monroe/Dearborn,10/1/2013,7759.8,2441.3,2266,197305
40070,Jackson/Dearborn,10/1/2013,9113.4,3700.8,4152,241020
